레벨,화면번호,곡,카테고리,존,존번호,출처
D18,33,E.O.N,ORIGINAL,PHOENIX,51,실제
D18,34,데카 댄스,ORIGINAL,PHOENIX,56,실제
D18,35,인베이젼,ORIGINAL,PHOENIX,59,실제
D18,36,위더 가든,ORIGINAL,PHOENIX,64,실제
D18,37,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
D18,38,크림슨 후드,ORIGINAL,PHOENIX,66,실제
D18,39,도플갱어,ORIGINAL,PHOENIX,67,실제
D18,40,스위트로닉,ORIGINAL,XX,9,실제
D18,41,트란사칼리아,ORIGINAL,XX,11,실제
D18,42,아이 원트 유,ORIGINAL,XX,14,실제
D18,43,하트 래빗 코스터,ORIGINAL,XX,19,실제
D18,44,아이올라이트 스카이,ORIGINAL,XX,22,실제
D18,45,마카롱 데이,ORIGINAL,XX,27,실제
D18,46,배니쉬,ORIGINAL,XX,31,실제
D18,47,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
D18,48,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
D18,49,위키드 레전드,ORIGINAL,XX,37,실제
D18,50,캉-캉 ~Orpheus in The Party Mix~,ORIGINAL,XX,40,실제
D18,51,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
D18,52,파이어 오브 데스티니,ORIGINAL,XX,42,실제
D18,53,더 레버리,ORIGINAL,XX,47,실제
D18,54,시그너스,ORIGINAL,XX,48,실제
D18,55,트로피카닉,ORIGINAL,XX,49,실제
D18,56,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
D18,57,라스트 리버스,ORIGINAL,PRIME 2,4,실제
D18,58,슈브 니구라스,ORIGINAL,PRIME 2,10,실제
D18,59,브레이크 아웃,ORIGINAL,PRIME 2,15,실제
D18,60,사라반드,ORIGINAL,PRIME 2,16,실제
D18,61,우츠시요 노 카제 feat. Kana,ORIGINAL,PRIME 2,23,실제
D18,62,업 앤 업 (Produced by AWAL),ORIGINAL,PRIME 2,27,실제
D18,63,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
D18,64,왈츠 오브 도지,ORIGINAL,PRIME 2,32,실제
D18,65,하트 어택,ORIGINAL,PRIME 2,33,실제
D18,66,요그 소토스,ORIGINAL,PRIME,5,실제
D18,67,레퀴엠,ORIGINAL,PRIME,10,실제
D18,68,유 갓 미 크레이지,ORIGINAL,PRIME,11,실제
D18,69,리키지 볼티지,ORIGINAL,PRIME,17,실제
D18,70,슈퍼 판타지,ORIGINAL,PRIME,19,실제
D18,71,블레이즈 이모션 (Band version),ORIGINAL,PRIME,23,실제
D18,72,무브 댓 바디!,ORIGINAL,PRIME,28,실제
D18,73,레드 스노우,ORIGINAL,PRIME,31,실제
D18,74,모멘트 데이,ORIGINAL,PRIME,36,실제
D18,75,이그니스 패터스(DM Ashura 믹스),ORIGINAL,FIESTA~FIESTA 2,2,실제
D18,76,유니크,ORIGINAL,FIESTA~FIESTA 2,6,실제
D18,77,유 갓 미 락킹,ORIGINAL,FIESTA~FIESTA 2,9,실제
D18,78,윈드밀,ORIGINAL,FIESTA~FIESTA 2,12,실제
D18,79,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
D18,80,위 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,27,실제
D18,81,네이티브,ORIGINAL,FIESTA~FIESTA 2,30,실제
D18,82,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
D18,83,유 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,46,실제
D18,84,제네시스,ORIGINAL,FIESTA~FIESTA 2,50,실제
D18,85,터키 행진곡 -미니멀튠즈-,ORIGINAL,FIESTA~FIESTA 2,54,실제
D18,86,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
D18,87,토카타,ORIGINAL,NX~NXA,8,실제
D18,88,무혼 1.5,ORIGINAL,NX~NXA,17,실제
D18,89,아크 오브 다크니스,ORIGINAL,NX~NXA,30,실제
D18,90,키메라,ORIGINAL,NX~NXA,31,실제
D18,91,건락,ORIGINAL,NX~NXA,34,실제
D18,92,미운 오리 새끼,ORIGINAL,NX~NXA,36,실제
D18,93,러브 이즈 어 데인저 존 pt.2,ORIGINAL,1st~ZERO,8,실제
D18,94,점프,ORIGINAL,1st~ZERO,11,실제
D18,95,제이 봉,ORIGINAL,1st~ZERO,14,실제
D18,96,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
D18,97,디 갱,ORIGINAL,1st~ZERO,30,실제
D18,98,마이웨이,ORIGINAL,1st~ZERO,40,실제
D18,99,윈터,ORIGINAL,1st~ZERO,44,실제
D18,100,댄스 위드 미,ORIGINAL,1st~ZERO,51,실제
D18,101,치킨 윙,ORIGINAL,1st~ZERO,54,실제
D18,102,라젠스키 캉캉,ORIGINAL,1st~ZERO,55,실제
D18,103,펌프 점프,ORIGINAL,1st~ZERO,58,실제
D18,104,올 아이 원트 포 크리스마스,ORIGINAL,1st~ZERO,61,실제
D18,105,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
D18,106,파이널 오디션 2,ORIGINAL,1st~ZERO,68,실제
D18,107,터키 행진곡,ORIGINAL,1st~ZERO,70,실제
D18,108,님과 함께,ORIGINAL,1st~ZERO,71,실제
D18,109,그녀는 피자를 좋아해,ORIGINAL,1st~ZERO,77,실제
D18,110,엑스트라바간자,ORIGINAL,1st~ZERO,80,실제
D18,111,프리덤 다이브,WORLDMUSIC,PHOENIX 2,17,실제
D18,112,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
D18,113,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
D18,114,프렉쳐 텀퍼렐르,WORLDMUSIC,PHOENIX,86,실제
D18,115,댓 키티 (PIU Edit.),WORLDMUSIC,PHOENIX,89,실제
D18,116,언더월드 ft. Skizzo (PIU Edit.),WORLDMUSIC,PHOENIX,90,실제
D18,117,굿바운스,WORLDMUSIC,PHOENIX,100,실제
D18,118,앨리스 인 미산트로프,WORLDMUSIC,PHOENIX,101,실제
D18,119,에모모모,WORLDMUSIC,PHOENIX,103,실제
D18,120,스테이저,WORLDMUSIC,PHOENIX,105,실제
D18,121,* 이 게임은 존재하지 않습니다 *,WORLDMUSIC,PHOENIX,108,실제
D18,122,마히카,WORLDMUSIC,PHOENIX,109,실제
D18,123,스푸키 마카롱,WORLDMUSIC,PHOENIX,111,실제
D18,124,오딘,WORLDMUSIC,PHOENIX,117,실제
D18,125,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
D18,126,페이브 가든,WORLDMUSIC,XX,66,실제
D18,127,크로싱 델타,WORLDMUSIC,XX,68,실제
D18,128,8 6,WORLDMUSIC,XX,71,실제
D18,129,크로스 소울,WORLDMUSIC,XX,72,실제
D18,130,컨플릭트,WORLDMUSIC,XX,77,실제
D18,131,데인저 & 데인저,WORLDMUSIC,XX,78,실제
D18,132,"팔랑크스 ""RS2018 edit""",WORLDMUSIC,XX,80,실제
D18,133,라이프 이즈 피아노,WORLDMUSIC,XX,83,실제
D18,134,글로리아,WORLDMUSIC,XX,84,실제
D18,135,Re : 엔드 오브 어 드림,WORLDMUSIC,XX,86,실제
D18,136,시간의 회랑 라비린스,WORLDMUSIC,XX,93,실제
D18,137,스텝,WORLDMUSIC,PRIME 2,41,실제
D18,138,락 더 하우스,WORLDMUSIC,PRIME,49,실제
D18,139,필 마이 해피니스,WORLDMUSIC,PRIME,56,실제
D18,140,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
D18,141,프라임,JMUSIC,PRIME,69,실제
D18,142,아이디얼라이즈드 로맨스,JMUSIC,PRIME,71,실제
D18,143,팝 더 트랙,WORLDMUSIC,FIESTA~FIESTA 2,85,실제
D18,144,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
D18,145,바로크 바이러스,WORLDMUSIC,FIESTA~FIESTA 2,87,실제
D18,146,유토피아,WORLDMUSIC,FIESTA~FIESTA 2,96,실제
D18,147,알레그로 콘 뿌오코,WORLDMUSIC,FIESTA~FIESTA 2,101,실제
D18,148,스멜스 라이크 어 초콜릿,WORLDMUSIC,FIESTA~FIESTA 2,103,실제
D18,149,스위트 원더랜드,XROSS,PHOENIX,132,실제
D18,150,제로아이즈,XROSS,XX,101,실제
D18,151,일 더하기 일은 귀요미,XROSS,XX,103,실제
D18,152,오버 더 호라이즌,XROSS,XX,105,실제
D18,153,유어 마인드,XROSS,XX,109,실제
D18,154,V3,XROSS,PRIME 2,47,실제
D18,155,히페리온,XROSS,PRIME 2,51,실제
D18,156,매지컬 베케이션,XROSS,PRIME 2,56,실제
D18,157,슈퍼 스타일린,XROSS,PRIME 2,59,실제
D18,158,아스테리오스 -리엔트리-,XROSS,PRIME 2,62,실제
D18,159,라 그랑 블루,XROSS,PRIME 2,63,실제
D18,160,클루,XROSS,PRIME 2,68,실제
D19,2,스톰,KPOP,PHOENIX,1,실제
D19,3,풀 문,KPOP,XX,2,실제
D19,4,타이밍,KPOP,XX,3,실제
D19,5,날아올라,KPOP,XX,4,실제
D19,6,굿 나이트,KPOP,PRIME 2,2,실제
D19,7,또다른 진심,KPOP,1st~ZERO,4,실제
D19,8,엔조이 더 쇼,ORIGINAL,PHOENIX 2,5,실제
D19,9,사월의 축제,ORIGINAL,PHOENIX,4,실제
D19,10,이터널 유니버스,ORIGINAL,PHOENIX,7,실제
D19,11,벡터,ORIGINAL,PHOENIX,12,실제
D19,12,플레이버 스텝!,ORIGINAL,PHOENIX,22,실제
D19,13,머독,ORIGINAL,PHOENIX,33,실제
D19,14,리틀 먼치킨,ORIGINAL,PHOENIX,34,실제
D19,15,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
D19,16,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
D19,17,록시아,ORIGINAL,PHOENIX,41,실제
D19,18,솔브 마이 허트,ORIGINAL,PHOENIX,53,실제
D19,19,글리머 글림,ORIGINAL,PHOENIX,54,실제
D19,20,웨딩 크래셔,ORIGINAL,XX,8,실제
D19,21,야누스,ORIGINAL,XX,13,실제
D19,22,퍼센트 엑스,ORIGINAL,XX,23,실제
D19,23,라 그랑드 루즈,ORIGINAL,XX,25,실제
D19,24,아드레날린 블래스터,ORIGINAL,XX,30,실제
D19,25,파괴,ORIGINAL,XX,35,실제
D19,26,클레마티스 랩소디아,ORIGINAL,XX,36,실제
D19,27,스타드림 (feat. Romelon),ORIGINAL,XX,39,실제
D19,28,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
D19,29,헬파이어,ORIGINAL,PRIME 2,6,실제
D19,30,트리튬,ORIGINAL,PRIME 2,7,실제
D19,31,크로스 오버 feat. LyuU,ORIGINAL,PRIME 2,8,실제
D19,32,실버 비트 feat. ChisaUezono,ORIGINAL,PRIME 2,13,실제
D19,33,브링 백 더 비트,ORIGINAL,PRIME 2,14,실제
D19,34,가장신자,ORIGINAL,PRIME 2,17,실제
D19,35,오버블로우2,ORIGINAL,PRIME 2,18,실제
D19,36,앵귀시드 언메이킹,ORIGINAL,PRIME 2,22,실제
D19,37,레이브 언틸 디 어스 엔드,ORIGINAL,PRIME 2,29,실제
D19,38,캇코이,ORIGINAL,PRIME,2,실제
D19,39,라티노 바이러스,ORIGINAL,PRIME,3,실제
D19,40,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
D19,41,아발란치,ORIGINAL,PRIME,8,실제
D19,42,B2,ORIGINAL,PRIME,12,실제
D19,43,메테오라이즈,ORIGINAL,PRIME,13,실제
D19,44,슈퍼 판타지,ORIGINAL,PRIME,19,실제
D19,45,바이올렛 퍼퓸,ORIGINAL,PRIME,20,실제
D19,46,알레그로 피유 모쏘,ORIGINAL,PRIME,26,실제
D19,47,로봇 배틀,ORIGINAL,PRIME,34,실제
D19,48,하이퍼큐브,ORIGINAL,PRIME,38,실제
D19,49,힙노시스(SynthWulf 믹스),ORIGINAL,FIESTA~FIESTA 2,4,실제
D19,50,디,ORIGINAL,FIESTA~FIESTA 2,8,실제
D19,51,로그인,ORIGINAL,FIESTA~FIESTA 2,11,실제
D19,52,인터퍼런스,ORIGINAL,FIESTA~FIESTA 2,22,실제
D19,53,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
D19,54,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
D19,55,겟 업 (앤 고),ORIGINAL,FIESTA~FIESTA 2,55,실제
D19,56,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
D19,57,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
D19,58,케이.오.에이 : 엘리스 인 원더월드,ORIGINAL,NX~NXA,6,실제
D19,59,마이 드림즈,ORIGINAL,NX~NXA,7,실제
D19,60,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
D19,61,몽키 핑거즈 2,ORIGINAL,NX~NXA,21,실제
D19,62,기타 맨,ORIGINAL,NX~NXA,24,실제
D19,63,투우사의 노래,ORIGINAL,NX~NXA,35,실제
D19,64,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
D19,65,위치 닥터,ORIGINAL,1st~ZERO,7,실제
D19,66,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
D19,67,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
D19,68,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
D19,69,겟 업!,ORIGINAL,1st~ZERO,28,실제
D19,70,헬로우,ORIGINAL,1st~ZERO,31,실제
D19,71,닥터 엠,ORIGINAL,1st~ZERO,34,실제
D19,72,스트리트 쇼다운,ORIGINAL,1st~ZERO,42,실제
D19,73,미스 에스 스토리,ORIGINAL,1st~ZERO,49,실제
D19,74,미스터 라푸스,ORIGINAL,1st~ZERO,67,실제
D19,75,파이널 오디션,ORIGINAL,1st~ZERO,79,실제
D19,76,나이트시어터,WORLDMUSIC,PHOENIX 2,15,실제
D19,77,인피니트 에너지 -Overdoze-,WORLDMUSIC,PHOENIX 2,16,실제
D19,78,바이너리 스타,WORLDMUSIC,PHOENIX,81,실제
D19,79,코스믹 레일로드,WORLDMUSIC,PHOENIX,93,실제
D19,80,에너지 시너지 매트릭스,WORLDMUSIC,PHOENIX,94,실제
D19,81,밀크,WORLDMUSIC,PHOENIX,95,실제
D19,82,어콰이어,WORLDMUSIC,PHOENIX,96,실제
D19,83,알테일,WORLDMUSIC,PHOENIX,98,실제
D19,84,이렐리아,WORLDMUSIC,PHOENIX,99,실제
D19,85,러쉬-모어,WORLDMUSIC,PHOENIX,106,실제
D19,86,플래시 아웃,WORLDMUSIC,PHOENIX,116,실제
D19,87,†도프†센시†,WORLDMUSIC,PHOENIX,119,실제
D19,88,팝핀 샤워,WORLDMUSIC,PHOENIX,120,실제
D19,89,익스트림 음악학원 2교시  feat. Nanahira,WORLDMUSIC,PHOENIX,127,실제
D19,90,솔저스 (TANO*C W TEAM RED ANTHEM),WORLDMUSIC,PHOENIX,129,실제
D19,91,팝 시퀀스,WORLDMUSIC,XX,67,실제
D19,92,클럽 나이트,WORLDMUSIC,XX,69,실제
D19,93,니힐리즘 - 어나더 버전 -,WORLDMUSIC,XX,79,실제
D19,94,모페모페,WORLDMUSIC,XX,85,실제
D19,95,더 레볼루션,WORLDMUSIC,PRIME,50,실제
D19,96,셀피쉬니스,WORLDMUSIC,PRIME,51,실제
D19,97,코스미컬 리듬,WORLDMUSIC,PRIME,52,실제
D19,98,마타도르,WORLDMUSIC,PRIME,54,실제
D19,99,스타더스트 오버드라이브,WORLDMUSIC,PRIME,61,실제
D19,100,서든 로맨스 [PIU Edit],JMUSIC,PRIME,65,실제
D19,101,미토츠다이라,JMUSIC,PRIME,66,실제
D19,102,스마일 다이어리,JMUSIC,PRIME,67,실제
D19,103,퀸 오브 더 레드,JMUSIC,PRIME,70,실제
D19,104,저스트 홀드 온 (To All Fighters),JMUSIC,PRIME,72,실제
D19,105,왓 해픈드,WORLDMUSIC,FIESTA~FIESTA 2,99,실제
D19,106,네크로맨시,WORLDMUSIC,FIESTA~FIESTA 2,104,실제
D19,107,레이지 오브 파이어,XROSS,XX,97,실제
D19,108,듀얼 레이싱 <레드 vs 블루>,XROSS,XX,98,실제
D19,109,라이징 스타,XROSS,XX,102,실제
D19,110,하우스플랜,XROSS,XX,108,실제
D19,111,헬릭스,XROSS,PRIME 2,50,실제
D19,112,블랙 드래곤,XROSS,PRIME 2,52,실제
D19,113,스타트 온 레드,XROSS,PRIME 2,54,실제
D19,114,비주얼 드림 2 (인 픽션),XROSS,PRIME 2,57,실제
D19,115,인피니티,XROSS,PRIME 2,64,실제
D19,116,레드라인,XROSS,PRIME 2,69,실제
D19,117,킬 뎀!,XROSS,PRIME 2,70,실제
D19,118,도나텔로,XROSS,PRIME 2,71,실제
D20,2,뱅 뱅,KPOP,PHOENIX 2,3,실제
D20,3,404 (뉴 에라),KPOP,PHOENIX 2,4,실제
D20,4,유 앤 아이,KPOP,XX,5,실제
D20,5,디그니티,KPOP,1st~ZERO,2,실제
D20,6,블레이저,ORIGINAL,PHOENIX 2,7,실제
D20,7,오버나이트 플라워,ORIGINAL,PHOENIX 2,11,실제
D20,8,ESP,ORIGINAL,PHOENIX,5,실제
D20,9,번 아웃,ORIGINAL,PHOENIX,8,실제
D20,10,4NT,ORIGINAL,PHOENIX,9,실제
D20,11,베르사이유,ORIGINAL,PHOENIX,13,실제
D20,12,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
D20,13,그로스,ORIGINAL,PHOENIX,20,실제
D20,14,꼭두각시,ORIGINAL,PHOENIX,21,실제
D20,15,루시드 드림,ORIGINAL,PHOENIX,24,실제
D20,16,시,ORIGINAL,PHOENIX,25,실제
D20,17,스타드림 -Eurobeat Remix-,ORIGINAL,PHOENIX,27,실제
D20,18,솔페지에토,ORIGINAL,PHOENIX,32,실제
D20,19,데몬 오브 라플라스,ORIGINAL,PHOENIX,39,실제
D20,20,임페리움,ORIGINAL,PHOENIX,43,실제
D20,21,데카 댄스,ORIGINAL,PHOENIX,56,실제
D20,22,뉴 로즈,ORIGINAL,PHOENIX,57,실제
D20,23,헤라클레스,ORIGINAL,PHOENIX,58,실제
D20,24,아테나의 방패,ORIGINAL,PHOENIX,62,실제
D20,25,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
D20,26,오블리터레이션,ORIGINAL,XX,10,실제
D20,27,트란사칼리아,ORIGINAL,XX,11,실제
D20,28,슈가 플럼,ORIGINAL,XX,16,실제
D20,29,텔링 포츈 플라워,ORIGINAL,XX,17,실제
D20,30,니알라토텝,ORIGINAL,XX,18,실제
D20,31,금혼식,ORIGINAL,XX,24,실제
D20,32,까르멘 버스,ORIGINAL,XX,26,실제
D20,33,아이스 오브 데스,ORIGINAL,XX,28,실제
D20,34,탄탄멘,ORIGINAL,XX,38,실제
D20,35,포가튼 뱀파이어,ORIGINAL,XX,44,실제
D20,36,리펜턴스,ORIGINAL,XX,46,실제
D20,37,시그너스,ORIGINAL,XX,48,실제
D20,38,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
D20,39,슈퍼 카프리시오,ORIGINAL,PRIME 2,5,실제
D20,40,패싱 라이더,ORIGINAL,PRIME 2,19,실제
D20,41,아르카나 포스,ORIGINAL,PRIME 2,20,실제
D20,42,알레그로 퓨리오소,ORIGINAL,PRIME 2,21,실제
D20,43,HTTP,ORIGINAL,PRIME 2,26,실제
D20,44,어웨이크닝,ORIGINAL,PRIME 2,30,실제
D20,45,이스케이프,ORIGINAL,PRIME 2,31,실제
D20,46,왈츠 오브 도지,ORIGINAL,PRIME 2,32,실제
D20,47,네메시스,ORIGINAL,PRIME,1,실제
D20,48,실루엣 이펙트,ORIGINAL,PRIME,6,실제
D20,49,아발란치,ORIGINAL,PRIME,8,실제
D20,50,포스 오브 라,ORIGINAL,PRIME,9,실제
D20,51,레드 스완,ORIGINAL,PRIME,21,실제
D20,52,히아신스,ORIGINAL,PRIME,22,실제
D20,53,설탕음모론,ORIGINAL,PRIME,25,실제
D20,54,어나이얼레이터 메소드,ORIGINAL,PRIME,27,실제
D20,55,스콜피온 킹,ORIGINAL,PRIME,29,실제
D20,56,레미니센스,ORIGINAL,PRIME,35,실제
D20,57,라이크 미,ORIGINAL,PRIME,39,실제
D20,58,러브 이즈 어 데인저 존(Cranky 믹스),ORIGINAL,FIESTA~FIESTA 2,3,실제
D20,59,엑시던트,ORIGINAL,FIESTA~FIESTA 2,7,실제
D20,60,디,ORIGINAL,FIESTA~FIESTA 2,8,실제
D20,61,루시드(PIU Edit),ORIGINAL,FIESTA~FIESTA 2,10,실제
D20,62,멘탈 라이더,ORIGINAL,FIESTA~FIESTA 2,15,실제
D20,63,클리너,ORIGINAL,FIESTA~FIESTA 2,21,실제
D20,64,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
D20,65,엑스트리,ORIGINAL,FIESTA~FIESTA 2,43,실제
D20,66,데스티네이션,ORIGINAL,FIESTA~FIESTA 2,47,실제
D20,67,안녕 윌리엄,ORIGINAL,FIESTA~FIESTA 2,53,실제
D20,68,팬텀 -인터메조-,ORIGINAL,FIESTA~FIESTA 2,56,실제
D20,69,미션 파서블 -블로우 백-,ORIGINAL,FIESTA~FIESTA 2,57,실제
D20,70,테프리스,ORIGINAL,FIESTA~FIESTA 2,81,실제
D20,71,디제이 오타다,ORIGINAL,NX~NXA,5,실제
D20,72,펌트리스 꽈뜨로,ORIGINAL,NX~NXA,23,실제
D20,73,히글디 피글디,ORIGINAL,NX~NXA,25,실제
D20,74,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
D20,75,월광,ORIGINAL,1st~ZERO,6,실제
D20,76,팬텀,ORIGINAL,1st~ZERO,9,실제
D20,77,무혼 2,ORIGINAL,1st~ZERO,16,실제
D20,78,태동 2,ORIGINAL,1st~ZERO,23,실제
D20,79,비,ORIGINAL,1st~ZERO,29,실제
D20,80,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
D20,81,닥터 엠,ORIGINAL,1st~ZERO,34,실제
D20,82,파이널 오디션 2,ORIGINAL,1st~ZERO,68,실제
D20,83,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
D20,84,카타스트로피,WORLDMUSIC,PHOENIX,87,실제
D20,85,휴먼 익스팅션 (PIU Edit.),WORLDMUSIC,PHOENIX,88,실제
D20,86,굿텍,WORLDMUSIC,PHOENIX,92,실제
D20,87,스테이저,WORLDMUSIC,PHOENIX,105,실제
D20,88,지젤,WORLDMUSIC,PHOENIX,110,실제
D20,89,할시온,WORLDMUSIC,PHOENIX,113,실제
D20,90,디스트로0ㅣ어,WORLDMUSIC,PHOENIX,114,실제
D20,91,빅 대디,WORLDMUSIC,PHOENIX,115,실제
D20,92,비코즈 오브 유,WORLDMUSIC,PHOENIX,118,실제
D20,93,브레이크 스루 마이셀프 feat. Risa Yuzuki,WORLDMUSIC,PHOENIX,121,실제
D20,94,트릭크래쉬 220,WORLDMUSIC,PHOENIX,125,실제
D20,95,익스트림 음악학원 1교시  feat. Nanahira,WORLDMUSIC,PHOENIX,126,실제
D20,96,페이브 가든,WORLDMUSIC,XX,66,실제
D20,97,인디스트럭터블,WORLDMUSIC,XX,70,실제
D20,98,크로스 소울,WORLDMUSIC,XX,72,실제
D20,99,브로큰 카르마 (PIU EDIT),WORLDMUSIC,XX,73,실제
D20,100,천년이 지나서,WORLDMUSIC,XX,74,실제
D20,101,포인트 제로 2,WORLDMUSIC,XX,81,실제
D20,102,브레인 파워,WORLDMUSIC,XX,82,실제
D20,103,크로스 레이 (feat. 月下Lia),WORLDMUSIC,XX,87,실제
D20,104,스텝,WORLDMUSIC,PRIME 2,41,실제
D20,105,꺼림칙한,WORLDMUSIC,PRIME 2,42,실제
D20,106,밀키 웨이 갤럭시,WORLDMUSIC,PRIME,55,실제
D20,107,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
D20,108,VVV,WORLDMUSIC,FIESTA~FIESTA 2,84,실제
D20,109,팝 더 트랙,WORLDMUSIC,FIESTA~FIESTA 2,85,실제
D20,110,가고일,WORLDMUSIC,FIESTA~FIESTA 2,100,실제
D20,111,드림체이서즈,XROSS,PHOENIX 2,18,실제
D20,112,슈퍼☆하라구로☆팝,XROSS,PHOENIX 2,19,실제
D20,113,헬리오스피어,XROSS,PHOENIX,131,실제
D20,114,싸이클링!,XROSS,XX,99,실제
D20,115,우라늄,XROSS,XX,100,실제
D20,116,로키,XROSS,XX,106,실제
D20,117,디멘트 ~에프터 레전드~,XROSS,XX,107,실제
D20,118,크로스 타임,XROSS,PRIME 2,48,실제
D20,119,유령의 축제 2 (Sneak),XROSS,PRIME 2,49,실제
D20,120,히페리온,XROSS,PRIME 2,51,실제
D20,121,BS파워 익스플로전,XROSS,PRIME 2,53,실제
D20,122,스타트 온 레드,XROSS,PRIME 2,54,실제
D20,123,타임 어택 <블루>,XROSS,PRIME 2,55,실제
D20,124,킵 온!,XROSS,PRIME 2,61,실제
D20,125,라 그랑 블루,XROSS,PRIME 2,63,실제
D20,126,베들램,XROSS,PRIME 2,66,실제
D20,127,어 사이트 데 라 루,XROSS,PRIME 2,67,실제
D20,128,클루,XROSS,PRIME 2,68,실제
D20,129,레드라인,XROSS,PRIME 2,69,실제
D21,2,노스텔지어,KPOP,PHOENIX,3,실제
D21,3,날아올라,KPOP,XX,4,실제
D21,4,또다른 진심,KPOP,1st~ZERO,4,실제
D21,5,B3,ORIGINAL,PHOENIX 2,8,실제
D21,6,디기탈리스,ORIGINAL,PHOENIX 2,9,실제
D21,7,더 라스트 리벨리온,ORIGINAL,PHOENIX 2,10,실제
D21,8,레전더리 도미니언,ORIGINAL,PHOENIX 2,12,실제
D21,9,얼티밋 아이즈,ORIGINAL,PHOENIX,10,실제
D21,10,냥-턴 (feat. KuTiNA),ORIGINAL,PHOENIX,11,실제
D21,11,쇼다운,ORIGINAL,PHOENIX,15,실제
D21,12,유포리아닉,ORIGINAL,PHOENIX,17,실제
D21,13,결투,ORIGINAL,PHOENIX,29,실제
D21,14,머독,ORIGINAL,PHOENIX,33,실제
D21,15,피가로의 결혼 ~Celebrazione Remix~,ORIGINAL,PHOENIX,38,실제
D21,16,블루이쉬 로즈,ORIGINAL,PHOENIX,40,실제
D21,17,네오 카타르시스,ORIGINAL,PHOENIX,44,실제
D21,18,열정,ORIGINAL,PHOENIX,45,실제
D21,19,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
D21,20,다크사이드 오브 더 마인드,ORIGINAL,PHOENIX,50,실제
D21,21,E.O.N,ORIGINAL,PHOENIX,51,실제
D21,22,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
D21,23,에렌델,ORIGINAL,PHOENIX,60,실제
D21,24,힘 오브 골든 글로리,ORIGINAL,PHOENIX,61,실제
D21,25,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
D21,26,크림슨 후드,ORIGINAL,PHOENIX,66,실제
D21,27,디스트릭트 1,ORIGINAL,XX,15,실제
D21,28,립톤 스트라이크,ORIGINAL,XX,20,실제
D21,29,아이올라이트 스카이,ORIGINAL,XX,22,실제
D21,30,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
D21,31,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
D21,32,위키드 레전드,ORIGINAL,XX,37,실제
D21,33,스타드림 (feat. Romelon),ORIGINAL,XX,39,실제
D21,34,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
D21,35,아마겟돈,ORIGINAL,XX,45,실제
D21,36,트로피카닉,ORIGINAL,XX,49,실제
D21,37,트리튬,ORIGINAL,PRIME 2,7,실제
D21,38,갓 모드 feat. skizzo,ORIGINAL,PRIME 2,9,실제
